GS_class;SF_class;SF_number;CH_distance;CH_area;SS_distance;SS_number;SS_areas;Day;Month;Year;CME_max_angular_width;CME_max_velocity;CME_number
0;9e-06;42;29.47831159402812;4343250040026.0;44.48281931291936;12;1140302718;12;10;2012;126;1785.0;7
1;1.5e-06;12;25.66199401704249;3285375789776.0;44.48281931291936;15;-1246689710;13;10;2012;13;325.0;4
1;4.8e-06;52;16.884435935877754;3524649878151.5;59.32772718215252;15;-1134637636;14;10;2012;360;987.0;6
0;4.4e-06;60;22.925827763921127;1665031727736.0;64.45028632223378;17;-367546584;15;10;2012;148;477.0;7
0;3.3e-06;47;24.072882980375155;2999923567983.2;38.95449748476282;6;-573681378;16;10;2012;91;520.0;10
0;7.400000000000001e-06;24;18.721265488078306;1018192908842.0;38.95449748476282;4;-1536880256;17;10;2012;20;280.0;2
0;1.4e-06;16;15.866047545590856;914458182704.0;38.866447058853936;6;-321273286;18;10;2012;92;546.0;13
0;3.6000000000000007e-06;58;14.696106140325446;2123331397554.0;62.36264438800715;10;-1837162468;19;10;2012;181;1420.0;14
0;9e-05;61;11.54217105090635;805583232475.5;37.504119188976155;15;-2047952906;20;10;2012;130;440.0;7
0;1.3000000000000001e-05;62;29.198753755717593;918755307310.5;37.144104819133545;13;1255277336;21;10;2012;243;1453.0;6
0;5e-05;45;28.967043856014122;1938268140529.5;56.3335970432045;20;-1277813302;22;10;2012;200;1453.0;7
0;0.00018;66;18.29331079190032;1274011496000.0;24.5987745651868;21;-1006590218;23;10;2012;98;432.0;2
0;4.2e-06;50;20.365231438611158;1610078395190.0;24.5987745651868;21;-434647128;24;10;2012;77;159.0;1
0;2.5e-06;56;18.999839241363926;1473346777284.0;39.24300680537217;18;-810605118;25;10;2012;30;502.0;4
0;1.8e-06;42;11.236972611273446;1542894348376.5;50.87284612546286;20;-1998151166;26;10;2012;236;811.0;7
0;1.1e-06;29;16.781744870768982;1285699871568.0;62.685428328869236;20;1931003068;27;10;2012;360;459.0;9
0;1.6999999999999996e-06;11;19.9350888818036;867921669124.2;71.27238552505976;16;-1285238856;28;10;2012;158;487.0;5
0;6.9e-07;9;17.958804539359075;1424364369507.0;67.87525730771407;16;-1748469992;29;10;2012;50;247.0;4
0;8.4e-07;9;19.863279861447307;1523302121996.0;67.87525730771407;10;-720651660;30;10;2012;44;383.0;5
0;1.2e-06;19;18.641273275883922;1503593750566.5;58.79516494234058;10;-1215947620;31;10;2012;149;618.0;7
0;7e-07;18;21.226175576411507;2273004675634.5;19.15904653892841;9;1315249732;1;11;2012;327;340.0;11
0;6.9e-07;11;10.574802511180376;3977292636340.0;65.63426344440002;5;-2140995296;2;11;2012;327;622.0;10
0;3.2e-07;4;21.31111907736064;4134925006375.5;33.37473945446758;3;1010745984;3;11;2012;149;801.0;13
0;2.6e-07;9;18.65476871157168;1313495760128.5;1000.0;0;0;4;11;2012;106;1304.0;9
0;2.3e-06;14;23.178831126011378;3368512142116.0;1000.0;0;0;5;11;2012;162;456.0;11
0;7.599999999999998e-07;11;23.24100507123265;2879799638588.5;1000.0;0;0;6;11;2012;93;1893.0;12
0;6.2e-07;12;23.220982569610854;1351184812936.8;1000.0;0;0;7;11;2012;118;327.0;5
0;1.7e-05;30;13.383010461966025;1292333736618.0;4.895332017036266;4;1536520992;8;11;2012;360;1785.0;20
0;1e-06;21;21.884179906918842;1371722595696.0;12.998334694521056;14;1301417726;9;11;2012;276;1189.0;16
0;2e-06;27;21.31470784210799;1316785774866.0;56.6972892398178;18;-1235549570;10;11;2012;210;811.0;6
0;1e-05;60;23.54566225569989;1657086833494.0;23.240077217120266;30;96432128;11;11;2012;154;1785.0;16
0;2e-05;112;1.815376969681077;1589561823027.5;29.9926409164744;45;904798884;12;11;2012;84;710.0;11
0;6.000000000000002e-05;110;1.815376969681077;1593840043526.0;31.960275073979588;36;1702179104;13;11;2012;186;1689.0;20
2;1.1e-05;82;25.835721063150164;1416207897568.0;11.122249821921043;30;-133103840;14;11;2012;193;694.0;15
0;6.3e-06;69;11.315358011994455;1418793392267.5;30.659094749814766;21;834250464;15;11;2012;121;1952.0;16
0;8.400000000000001e-06;32;24.978212243927;1878966261278.5;12.280315866766925;14;1854818720;16;11;2012;360;1565.0;13
0;2.8e-06;54;8.698781322747129;1342869731767.5;83.01910299196419;11;461621728;17;11;2012;46;694.0;10
0;5.700000000000001e-06;103;25.363123885061288;1634476067049.5;22.38520622111945;15;-1724652598;18;11;2012;218;504.0;8
0;7.000000000000003e-06;35;8.139766433654788;1571942334536.5;11.331228677132291;15;-1441527546;19;11;2012;120;752.0;15
0;1.7e-05;89;24.92813308804835;1687937390755.5;53.24551964006955;11;997966720;20;11;2012;360;1003.0;12
0;3.5000000000000004e-05;109;12.087303802864106;1709697340943.0;57.875616381428316;10;1614807646;21;11;2012;360;1396.0;19
0;9.5e-07;51;17.63224249448969;1916015529946.0;72.19557402712157;13;1917197374;22;11;2012;199;819.0;9
0;2.5e-06;44;5.052308240546704;1946812669014.0;63.94374848024027;12;851540416;23;11;2012;360;1186.0;13
0;3.3e-06;22;23.021850434639315;2039172537342.0;63.76719147053111;6;324919744;24;11;2012;360;1186.0;8
0;1.6999999999999996e-06;74;21.312708977717122;2116711353672.0;63.76719147053111;8;-134226204;25;11;2012;80;499.0;9
0;2.3e-06;147;21.284822699704886;1926225175314.0;58.983039777841064;17;871021396;26;11;2012;118;1958.0;13
0;1.6000000000000006e-05;142;12.195401881421695;1748997302240.0;52.31928816276102;27;1509547968;27;11;2012;360;844.0;6
0;2.2000000000000006e-05;67;0.4999454960911057;1793118615284.0;48.034783328748034;24;-1687715976;28;11;2012;132;686.0;7
0;5.7999999999999995e-06;78;19.84065952789855;1649361819958.0;37.01671147523229;23;-659064818;29;11;2012;84;727.0;4
0;5.400000000000002e-06;75;18.516727232248254;1476704505059.0;38.61874742847936;16;1916633410;30;11;2012;39;947.0;6
0;1.9e-06;38;18.60214926009001;1230119766978.0;52.64866069135221;10;2114749696;1;12;2012;26;947.0;7
0;3.4e-07;3;18.46501287774952;1100331197246.0;61.64500903744759;10;1128580728;2;12;2012;360;710.0;11
0;1.1e-06;13;18.195079244795703;1101154771124.0;73.96145093462445;6;-972069314;3;12;2012;81;324.0;8
0;7e-07;19;17.902816979980198;1234098666888.0;62.73141969559504;5;-1268673286;4;12;2012;102;428.0;8
